Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpend,TotalPurchases,TotalChildren,CampaignAccepted,SpendPerPurchase,Edu_Encoded,Cluster,PCA1,PCA2
1972,PhD,Together,38887.0,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,52,42,4,1,0,10.5,4,1,-1.4285960356983407,0.7296664321537262
1975,2n Cycle,Single,41658.0,1,1,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,49,72,4,2,0,18.0,1,3,-2.1003706222542133,-0.6554969649892998
1972,PhD,Married,29791.0,1,0,15-05-2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,52,20,5,1,0,4.0,4,1,-1.5883484907039644,0.6980627683576919
1956,Master,Married,63915.0,0,2,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,68,789,21,2,0,37.57142857142857,3,2,0.6002737348158375,1.716107986596945
1974,Graduation,Divorced,39996.0,1,1,22-05-2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,50,15,3,2,0,5.0,2,1,-2.1388946651637246,0.07237322634613526
1972,Graduation,Divorced,26759.0,1,0,07-02-2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,52,59,6,1,0,9.833333333333334,2,3,-1.7515605608742377,-0.44265647715297624
1968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,56,908,21,1,0,43.23809523809524,3,2,1.0281535812969596,0.5851502397815217
1969,PhD,Married,51039.0,1,1,10-12-2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,55,417,12,2,0,34.75,4,1,-0.6680495934100069,1.5118228287218665
1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,63,289,11,2,0,26.272727272727273,2,1,-0.7451428998511733,0.9400062448547435
1972,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,52,769,20,1,0,38.45,2,2,0.7376738919776114,-0.23600286874406196
1953,Graduation,Married,37716.0,0,1,21-04-2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,71,188,8,1,0,23.5,2,1,-1.0733951766531111,0.5822471222206357
1957,Graduation,Single,36864.0,0,1,13-08-2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,67,354,11,1,0,32.18181818181818,2,1,-0.7708340608064209,0.43376597749856727
1970,Master,Married,44511.0,1,0,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,54,727,20,1,0,36.35,3,2,0.33050073027321336,0.3470697417118765
1967,PhD,Married,36947.0,1,1,07-08-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,57,146,7,2,0,20.857142857142858,4,1,-1.5526715747818254,1.602358059247361
1951,Master,Together,47352.0,0,1,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,73,319,12,1,0,26.583333333333332,3,1,-0.3291017744200415,1.4552194339382056
1953,Master,Married,67087.0,0,1,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,71,794,20,1,0,39.7,3,2,1.0739283985919554,1.4065181062476526
1950,Graduation,Married,57045.0,0,1,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,74,454,15,1,0,30.266666666666666,2,2,0.12441785436904317,0.9237571105881011
1953,PhD,Divorced,36957.0,1,1,06-09-2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,71,152,7,2,0,21.714285714285715,4,1,-1.4136585984757004,2.3747061021531812
1977,PhD,Married,69389.0,0,1,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,47,797,21,1,0,37.95238095238095,4,2,1.0665454586847654,0.6463510279892918
1972,Graduation,Married,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,52,1690,14,1,3,120.71428571428571,2,0,2.8395377901796746,-1.0381689235772664
1969,Master,Married,43142.0,1,1,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,55,20,3,2,0,6.666666666666667,3,1,-1.9125111338757654,0.963362214651444
1944,Graduation,Married,80589.0,0,0,22-01-2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,80,1428,20,0,1,71.4,2,2,2.8156198369860808,0.511588012257805
1990,Graduation,Single,34412.0,1,0,13-02-2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,34,209,8,1,0,26.125,2,3,-1.4777663530686342,-1.4144594765207406
1979,Graduation,Single,57537.0,1,0,10-06-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,45,545,15,1,0,36.333333333333336,2,2,-0.05598078432711772,-0.6360037592611861
1966,Basic,Together,22634.0,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,58,96,5,0,0,19.2,0,3,-1.6004782424168025,-1.9054933069739655
1948,Graduation,Together,51315.0,0,0,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,76,222,9,0,0,24.666666666666668,2,2,-0.17589467765434244,0.45194681261959624
1972,Graduation,Married,36026.0,2,1,16-03-2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,52,61,5,3,0,12.2,2,1,-2.470868354922631,0.6392083237244256
1973,Graduation,Married,24639.0,1,1,28-01-2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,51,44,6,2,0,7.333333333333333,2,1,-2.263056141691834,-0.05818307130755146
1972,PhD,Together,34578.0,2,1,11-04-2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,52,8,3,3,0,2.6666666666666665,4,1,-2.4907942353182264,1.7689011657139269
1972,2n Cycle,Single,65704.0,0,0,13-10-2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,52,817,22,0,0,37.13636363636363,1,2,1.2424100194252654,-1.4245568221818306
1966,Graduation,Single,63810.0,0,1,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,58,1371,19,1,1,72.15789473684211,2,2,1.670159718488668,-0.2285648866777798
1969,PhD,Together,54132.0,0,1,16-02-2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,55,42,4,1,0,10.5,4,1,-1.0386710852146415,1.0721774469044643
1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,65,60,4,0,0,15.0,2,3,-1.5176600553888058,-0.29633870742538587
1970,Graduation,Married,28164.0,1,0,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,54,78,6,1,0,13.0,2,3,-1.6892864808858836,-0.3896664642660521
1974,PhD,Married,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,50,23,3,1,0,7.666666666666667,4,1,-1.6280686712234456,0.638875046486745
1972,PhD,Married,43269.0,1,0,16-09-2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,52,19,3,1,0,6.333333333333333,4,1,-1.410359390632127,0.8147130655618754
1958,2n Cycle,Single,38741.0,1,1,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,66,61,5,2,0,12.2,1,1,-1.9408828564264413,0.3324845338448419
1972,Graduation,Single,31907.0,0,0,04-03-2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,52,449,13,0,0,34.53846153846154,2,3,-0.3734442234492325,-0.9356732896899932
1983,Master,Married,27100.0,1,0,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,41,37,4,1,0,9.25,3,3,-1.9052831793491345,-0.4699552797805549
1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,51,38,4,1,0,9.5,1,3,-1.9191757894918382,-1.1016739614585618
1985,Graduation,Married,92533.0,0,0,19-12-2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,39,1131,22,0,2,51.40909090909091,2,0,3.039464661328455,-1.8333945728753231
1973,Graduation,Single,34853.0,1,1,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,51,34,5,2,0,6.8,2,1,-2.0946830411697492,0.09800401362783713
1967,Graduation,Divorced,70844.0,1,1,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,57,294,12,2,0,24.5,2,1,-0.5026770475429753,0.5468802671767983
1979,2n Cycle,Married,31086.0,1,1,04-05-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,45,48,4,2,1,12.0,1,3,-1.9395725271697761,-1.1000816501085533
1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,63,289,11,2,0,26.272727272727273,2,1,-0.7451428998511733,0.9400062448547435
1986,2n Cycle,Together,20491.0,0,0,25-01-2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,38,30,3,0,0,10.0,1,3,-1.9410961185895936,-2.4899928689529682
1964,Graduation,Married,42523.0,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,60,125,6,0,0,20.833333333333332,2,3,-0.8175159892285266,-0.41892855664851697
1983,Graduation,Married,39922.0,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,41,156,7,1,0,22.285714285714285,2,3,-1.4038525891597273,-1.0461198203487738
1952,Graduation,Together,33402.0,1,1,18-07-2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,72,70,6,2,0,11.666666666666666,2,1,-1.8280456951968027,1.2439286818291961
1949,Master,Married,36408.0,1,1,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,75,22,3,2,0,7.333333333333333,3,1,-1.884831393691729,1.9347257192796
1979,Graduation,Together,21645.0,1,0,03-09-2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,45,65,6,1,0,10.833333333333334,2,3,-1.9300100117617236,-0.8448063330642741
1948,Master,Widow,78427.0,0,0,24-10-2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,76,1930,20,0,1,96.5,3,0,3.2734809312684994,0.8471731148833237
1946,Graduation,Together,82657.0,0,0,27-09-2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,78,2283,22,0,2,103.77272727272727,2,0,4.200586440956667,0.1728324664630526
1958,Graduation,Married,51876.0,0,0,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,66,310,12,0,0,25.833333333333332,2,2,0.03198415004434207,-0.026756435401033788
1971,2n Cycle,Married,78041.0,0,0,16-12-2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,53,1319,17,0,0,77.58823529411765,1,2,1.6456688453224708,-1.2682111545858947
1957,Graduation,Married,52852.0,0,1,01-12-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,67,879,22,1,1,39.95454545454545,2,2,1.283430105397669,0.3548422187602147
1982,PhD,Together,70038.0,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,42,1244,16,0,0,77.75,4,2,1.5191351389692889,-0.18920658247497626
1973,2n Cycle,Together,69401.0,0,1,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,51,690,13,1,0,53.07692307692308,1,2,0.15772777038777866,-0.9283457626774723
1972,Graduation,Together,46053.0,1,0,17-02-2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,52,209,9,1,0,23.22222222222222,2,3,-0.9697023863775893,-0.3681470042585184
1965,Graduation,Married,77343.0,0,0,09-06-2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,59,1134,16,0,0,70.875,2,2,1.5469548581662482,-0.4280913964061117
1953,Graduation,Single,73892.0,0,0,13-11-2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,71,1507,22,0,0,68.5,2,2,2.3273711611375303,0.24824011006465255
1967,PhD,Single,40304.0,1,0,30-09-2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,57,57,5,1,0,11.4,4,1,-1.2562171001537756,1.1204594742774818
1965,PhD,Together,32727.0,0,0,28-08-2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,59,529,15,0,0,35.266666666666666,4,2,0.11892263883876708,0.604128256096009
1969,Graduation,Together,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,55,1091,15,0,0,72.73333333333333,2,2,1.1984089474248047,-0.7360578569797612
1971,Graduation,Divorced,43300.0,0,1,13-10-2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,53,180,8,1,0,22.5,2,3,-1.1122597420502127,-0.2674189003915196
1972,Graduation,Together,26290.0,1,1,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,52,77,6,2,0,12.833333333333334,2,1,-2.1795411003159795,0.07336100490817478
1970,Graduation,Single,93790.0,0,0,12-02-2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,54,2349,25,0,3,93.96,2,0,4.9416203500083835,-1.4266676521424981
1974,PhD,Married,38410.0,0,0,14-09-2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,50,534,16,0,0,33.375,4,2,0.24103596564074192,0.17737450142309372
1950,Master,Widow,64866.0,0,1,26-01-2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,74,556,17,1,1,32.705882352941174,3,2,1.0871455763290008,1.2728690003371197
1959,Graduation,Together,57957.0,0,1,19-08-2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,65,637,18,1,0,35.388888888888886,2,2,0.42524576144352394,0.404134451517977
1955,PhD,Together,46015.0,1,1,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,69,46,4,2,2,11.5,4,1,-0.6125378833363525,1.7824100044967865
1978,Graduation,Together,16531.0,1,0,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,46,44,6,1,0,7.333333333333333,2,3,-2.0616215798537674,-0.8618535243157285
1986,Master,Married,28072.0,1,0,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,38,47,4,1,0,11.75,3,3,-1.9106763630567216,-0.7159704795086042
1963,Master,Divorced,49476.0,0,1,20-06-2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,61,795,18,1,0,44.166666666666664,3,2,0.4328256282951669,0.7291165368601777
1953,Graduation,Married,50725.0,0,1,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,71,586,17,1,0,34.470588235294116,2,2,0.20498363819626864,0.7328748398390272
1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,72,1574,19,0,1,82.84210526315789,2,0,2.878466730225486,0.11073446217014045
1950,PhD,Married,41145.0,1,1,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,74,13,3,2,0,4.333333333333333,4,1,-1.690213964609594,2.5151470350724865
1970,Graduation,Together,67419.0,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,54,1471,21,1,0,70.04761904761905,2,2,1.4817572453982597,-0.2096612792875341
1970,2n Cycle,Married,23162.0,1,1,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,54,65,5,2,0,13.0,1,3,-2.4088453076867467,-0.38342964144026725
1977,Graduation,Married,34380.0,1,0,02-05-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,47,175,8,1,0,21.875,2,3,-1.3828735246058732,-0.6762993777852869
1966,Graduation,Single,34704.0,0,1,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,58,40,4,1,0,10.0,2,3,-1.6653834462371102,-0.0783765358482852
1969,PhD,Married,94871.0,0,2,01-09-2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,55,1078,17,2,2,63.411764705882355,4,0,2.1990369742700713,1.3521841457523436
1958,Graduation,Married,65148.0,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,66,1115,19,1,0,58.68421052631579,2,2,1.0894424006897465,0.4374198006165304
1954,Graduation,Together,39898.0,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,70,134,7,1,0,19.142857142857142,2,1,-1.1469588358021212,0.5602850307562246
1956,Master,Single,64857.0,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,68,1540,22,0,0,70.0,3,2,2.2262529167311937,0.6877803354509441
1970,PhD,Married,59892.0,0,1,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,54,87,6,1,0,14.5,4,1,-0.7456408436743166,0.9702578464494193
1987,Master,Single,41020.0,0,0,28-10-2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,37,217,9,0,0,24.11111111111111,3,3,-0.6873067056030967,-1.1452711256262043
1961,PhD,Married,57072.0,0,1,24-01-2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,63,1034,25,1,1,41.36,4,2,1.8872223956588063,1.332289920988608
1979,Graduation,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,45,1180,24,1,0,49.166666666666664,2,2,1.184704819451624,-0.7086342559924116
1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,64,819,20,1,0,40.95,2,2,0.8347673402250331,0.4595588221730653
1981,2n Cycle,Together,19414.0,1,0,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,43,32,4,1,0,8.0,1,3,-2.275589871276907,-1.641085112633029
1980,Graduation,Married,19107.0,1,0,22-08-2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,44,46,4,1,0,11.5,2,3,-2.1567204991050133,-0.9643131826060138
1976,2n Cycle,Together,75484.0,0,1,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,48,1159,16,1,0,72.4375,1,2,0.8915066211275045,-1.0738655206340681
1976,Master,Single,70379.0,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,48,860,22,1,0,39.09090909090909,3,2,1.1318043867305705,0.21259840640683944
1970,Master,Together,79419.0,0,0,22-06-2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,54,1631,14,0,0,116.5,3,2,1.9589135534576496,-0.052176322360820385
1946,PhD,Together,64014.0,2,1,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,78,444,15,3,1,29.6,4,1,0.11598142027479615,3.2475471541764858
1955,Graduation,Married,76998.0,0,1,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,69,1910,27,1,1,70.74074074074075,2,0,3.113529750069594,0.5169539984323492
1972,Master,Together,49854.0,1,0,10-11-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,52,380,13,1,0,29.23076923076923,3,1,-0.3510924992120463,0.28517360521886204
1971,PhD,Married,60585.0,1,1,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,53,736,20,2,0,36.8,4,1,0.367410452788344,1.4803743912293879
1950,PhD,Divorced,42873.0,1,1,21-01-2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,74,269,11,2,0,24.454545454545453,4,1,-0.8737616018813363,2.538513182794524
1988,Graduation,Together,87679.0,0,0,27-07-2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,36,2524,28,0,3,90.14285714285714,2,0,4.995961277726313,-2.389152441148475
1978,Graduation,Together,57867.0,1,0,01-10-2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,46,612,18,1,0,34.0,2,2,0.22225264770842612,-0.6187220501325285
1990,Graduation,Married,35765.0,1,0,11-12-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,34,75,6,1,0,12.5,2,3,-1.6992955577123352,-1.3718250561084397
1959,Graduation,Married,65492.0,0,0,26-01-2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,65,1045,24,0,0,43.541666666666664,2,2,1.8110135493042903,-0.02521554613920871
1977,Graduation,Divorced,32952.0,1,0,01-12-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,47,55,5,1,0,11.0,2,3,-1.733371654521392,-0.7409100192830415
1969,PhD,Together,53374.0,0,1,16-08-2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,55,1064,15,1,1,70.93333333333334,4,2,1.0550753141033453,0.7314375207275694
1959,Graduation,Together,71706.0,0,1,13-11-2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,65,1443,21,1,0,68.71428571428571,2,2,1.6596585185488493,0.4091003443030038
1988,Graduation,Married,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,36,1366,29,0,0,47.10344827586207,2,2,2.226435242270707,-1.6646552260095588
1975,Master,Together,53253.0,1,1,11-02-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,49,436,12,2,0,36.333333333333336,3,1,-0.7520230475065734,0.6648254498754265
1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,51,38,4,1,0,9.5,1,3,-1.9191757894918382,-1.1016739614585618
1977,Graduation,Married,42014.0,1,0,17-08-2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,47,436,14,1,0,31.142857142857142,2,3,-0.5641391139820118,-0.6408316627672213
1973,Master,Married,54108.0,1,1,05-11-2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,51,747,19,2,0,39.31578947368421,3,1,0.046220303867089814,0.8178139517006867
1955,PhD,Single,49667.0,0,0,20-08-2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,69,1396,20,0,1,69.8,4,2,2.172713048596681,0.9542103224314538
1974,Master,Married,63206.0,0,0,20-03-2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,50,928,13,0,1,71.38461538461539,3,2,1.3096755354126757,-0.5935882315603624
1972,Master,Married,57136.0,1,1,09-07-2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,52,642,17,2,0,37.76470588235294,3,1,-0.10874018592467803,0.8458414675453869
1975,2n Cycle,Together,46772.0,0,1,07-11-2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,49,1048,24,1,1,43.666666666666664,1,2,1.155246119266674,-1.2889842717201978
1971,PhD,Married,78931.0,0,0,25-10-2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,53,943,23,0,0,41.0,4,2,2.0421768344685574,0.4882378441302857
1958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,66,907,22,1,0,41.22727272727273,2,2,0.8568138376856795,0.43682594824991616
1988,Graduation,Married,84219.0,0,0,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,36,1198,17,0,0,70.47058823529412,2,2,1.610232425005751,-1.6788064260477809
1975,Master,Single,46098.0,1,1,18-08-2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,49,120,7,2,0,17.142857142857142,3,1,-1.5373534387722176,0.6629120348025554
1965,Graduation,Married,73538.0,0,1,25-11-2012,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,59,1658,23,1,0,72.08695652173913,2,2,1.983142054992125,0.19299423399475577
1986,Graduation,Married,79529.0,0,0,27-04-2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,38,1638,21,0,0,78.0,2,2,2.181690413828339,-1.6440828618772965
1977,2n Cycle,Together,20981.0,0,0,30-04-2013,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,47,73,6,0,0,12.166666666666666,1,3,-1.5987706544675897,-1.9725118866921532
1980,Graduation,Single,51766.0,1,0,11-03-2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,44,275,10,1,0,27.5,2,3,-0.7833215525799575,-0.7427830475010098
1962,Graduation,Married,55759.0,0,1,28-11-2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,62,854,21,1,0,40.666666666666664,2,2,0.752949659218424,0.31696599668211733
1978,Graduation,Married,33039.0,1,0,09-09-2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,46,78,6,1,0,13.0,2,3,-1.6563248188941027,-0.8408573783580346
1972,Master,Married,37787.0,1,0,20-09-2013,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,52,106,6,1,0,17.666666666666668,3,1,-1.3562365297263717,0.18384320937319557
1970,Graduation,Single,27242.0,1,0,11-11-2012,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,54,106,5,1,0,21.2,2,3,-1.7579056106948172,-0.4352844857687611
1983,PhD,Single,87188.0,0,0,03-06-2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,41,1923,18,0,0,106.83333333333333,4,2,2.645294258169373,-0.17674539373817114
1971,Graduation,Together,69930.0,0,0,26-05-2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,53,1662,21,0,0,79.14285714285714,2,2,2.128215243075849,-0.826417751686655
1976,Graduation,Single,37697.0,1,0,07-02-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,48,84,6,1,0,14.0,2,3,-1.512988640171229,-0.5869572217475355
